nsn,candidate_mpn,manufacturer,digikey_pn,attribute_name,raw_name,raw_value,value_num,value_min,value_max,uom,value_text,parse_status,source
5999-01-209-0658,110991327,"Seeed Technology Co., Ltd",1597-110991327-ND,width,Width,-,,,,,,empty,digikey
5999-01-209-0658,110991327,"Seeed Technology Co., Ltd",1597-110991327-ND,diameter,Diameter,-,,,,,,empty,digikey
5999-01-209-0658,110991327,"Seeed Technology Co., Ltd",1597-110991327-ND,fin_height,Fin Height,-,,,,,,empty,digikey
5999-01-209-0658,110991327,"Seeed Technology Co., Ltd",1597-110991327-ND,power_dissipation_temperature_rise,Power Dissipation @ Temperature Rise,-,,,,,,empty,digikey
5999-01-209-0658,110991327,"Seeed Technology Co., Ltd",1597-110991327-ND,thermal_resistance_forced_air_flow,Thermal Resistance @ Forced Air Flow,-,,,,,,empty,digikey
5999-01-209-0658,110991327,"Seeed Technology Co., Ltd",1597-110991327-ND,thermal_resistance_natural,Thermal Resistance @ Natural,-,,,,,,empty,digikey
5999-01-209-0658,110991327,"Seeed Technology Co., Ltd",1597-110991327-ND,material,Material,Aluminum,,,,,ALUMINUM,text,digikey
5999-01-209-0658,110991327,"Seeed Technology Co., Ltd",1597-110991327-ND,material_finish,Material Finish,-,,,,,,empty,digikey
5999-01-209-0658,217-36CTRE6,Wakefield Thermal Solutions,345-217-36CTRE6TR-ND,type,Type,Top Mount,,,,,TOPMOUNT,text,digikey
5999-01-209-0658,217-36CTRE6,Wakefield Thermal Solutions,345-217-36CTRE6TR-ND,package_cooled,Package Cooled,"D²Pak (TO-263), SOL-20, SOT-223, TO-220",,,,,DPAKTO263SOL20SOT223TO220,text,digikey
5999-01-209-0658,217-36CTRE6,Wakefield Thermal Solutions,345-217-36CTRE6TR-ND,attachment_method,Attachment Method,SMD Pad,,,,,SMDPAD,text,digikey
5999-01-209-0658,217-36CTRE6,Wakefield Thermal Solutions,345-217-36CTRE6TR-ND,shape,Shape,"Rectangular, Fins",,,,,RECTANGULARFINS,text,digikey
5999-01-209-0658,217-36CTRE6,Wakefield Thermal Solutions,345-217-36CTRE6TR-ND,length,Length,"0.740"" (18.80mm)",,,,,07401880MM,text,digikey
5999-01-209-0658,217-36CTRE6,Wakefield Thermal Solutions,345-217-36CTRE6TR-ND,width,Width,"0.600"" (15.24mm)",,,,,06001524MM,text,digikey
5999-01-209-0658,217-36CTRE6,Wakefield Thermal Solutions,345-217-36CTRE6TR-ND,diameter,Diameter,-,,,,,,empty,digikey
5999-01-209-0658,217-36CTRE6,Wakefield Thermal Solutions,345-217-36CTRE6TR-ND,fin_height,Fin Height,"0.360"" (9.14mm)",,,,,0360914MM,text,digikey
5999-01-209-0658,217-36CTRE6,Wakefield Thermal Solutions,345-217-36CTRE6TR-ND,power_dissipation_temperature_rise,Power Dissipation @ Temperature Rise,1.0W @ 55°C,1.0,,,W,1.0W @ 55°C,number,digikey
5999-01-209-0658,217-36CTRE6,Wakefield Thermal Solutions,345-217-36CTRE6TR-ND,thermal_resistance_forced_air_flow,Thermal Resistance @ Forced Air Flow,16.00°C/W @ 200 LFM,,,,,1600CW200LFM,text,digikey
5999-01-209-0658,217-36CTRE6,Wakefield Thermal Solutions,345-217-36CTRE6TR-ND,thermal_resistance_natural,Thermal Resistance @ Natural,55.00°C/W,,,,,5500CW,text,digikey
5999-01-209-0658,217-36CTRE6,Wakefield Thermal Solutions,345-217-36CTRE6TR-ND,material,Material,Copper,,,,,COPPER,text,digikey
5999-01-209-0658,217-36CTRE6,Wakefield Thermal Solutions,345-217-36CTRE6TR-ND,material_finish,Material Finish,Tin,,,,,TIN,text,digikey
5999-01-209-0658,3082,Adafruit Industries LLC,1528-1693-ND,type,Type,Top Mount,,,,,TOPMOUNT,text,digikey
5999-01-209-0658,3082,Adafruit Industries LLC,1528-1693-ND,package_cooled,Package Cooled,Raspberry Pi 3,,,,,RASPBERRYPI3,text,digikey
5999-01-209-0658,3082,Adafruit Industries LLC,1528-1693-ND,attachment_method,Attachment Method,"Thermal Tape, Adhesive (Included)",,,,,THERMALTAPEADHESIVEINCLUDED,text,digikey
5999-01-209-0658,3082,Adafruit Industries LLC,1528-1693-ND,shape,Shape,"Square, Fins",,,,,SQUAREFINS,text,digikey
5999-01-209-0658,3082,Adafruit Industries LLC,1528-1693-ND,length,Length,"0.591"" (15.00mm)",,,,,05911500MM,text,digikey
5999-01-209-0658,3082,Adafruit Industries LLC,1528-1693-ND,width,Width,"0.591"" (15.00mm)",,,,,05911500MM,text,digikey
5999-01-209-0658,3082,Adafruit Industries LLC,1528-1693-ND,diameter,Diameter,-,,,,,,empty,digikey
5999-01-209-0658,3082,Adafruit Industries LLC,1528-1693-ND,fin_height,Fin Height,"0.590"" (15.00mm)",,,,,05901500MM,text,digikey
5999-01-209-0658,3082,Adafruit Industries LLC,1528-1693-ND,power_dissipation_temperature_rise,Power Dissipation @ Temperature Rise,-,,,,,,empty,digikey
5999-01-209-0658,3082,Adafruit Industries LLC,1528-1693-ND,thermal_resistance_forced_air_flow,Thermal Resistance @ Forced Air Flow,-,,,,,,empty,digikey
5999-01-209-0658,3082,Adafruit Industries LLC,1528-1693-ND,thermal_resistance_natural,Thermal Resistance @ Natural,-,,,,,,empty,digikey
5999-01-209-0658,3082,Adafruit Industries LLC,1528-1693-ND,material,Material,Aluminum,,,,,ALUMINUM,text,digikey
5999-01-209-0658,3082,Adafruit Industries LLC,1528-1693-ND,material_finish,Material Finish,-,,,,,,empty,digikey
5999-01-209-0658,3083,Adafruit Industries LLC,1528-1697-ND,type,Type,Top Mount,,,,,TOPMOUNT,text,digikey
5999-01-209-0658,3083,Adafruit Industries LLC,1528-1697-ND,package_cooled,Package Cooled,Raspberry Pi 3,,,,,RASPBERRYPI3,text,digikey
5999-01-209-0658,3083,Adafruit Industries LLC,1528-1697-ND,attachment_method,Attachment Method,"Thermal Tape, Adhesive (Included)",,,,,THERMALTAPEADHESIVEINCLUDED,text,digikey
5999-01-209-0658,3083,Adafruit Industries LLC,1528-1697-ND,shape,Shape,"Square, Fins",,,,,SQUAREFINS,text,digikey
5999-01-209-0658,3083,Adafruit Industries LLC,1528-1697-ND,length,Length,"0.551"" (14.00mm)",,,,,05511400MM,text,digikey
5999-01-209-0658,3083,Adafruit Industries LLC,1528-1697-ND,width,Width,"0.551"" (14.00mm)",,,,,05511400MM,text,digikey
5999-01-209-0658,3083,Adafruit Industries LLC,1528-1697-ND,diameter,Diameter,-,,,,,,empty,digikey
5999-01-209-0658,3083,Adafruit Industries LLC,1528-1697-ND,fin_height,Fin Height,"0.315"" (8.00mm)",,,,,0315800MM,text,digikey
5999-01-209-0658,3083,Adafruit Industries LLC,1528-1697-ND,power_dissipation_temperature_rise,Power Dissipation @ Temperature Rise,-,,,,,,empty,digikey
5999-01-209-0658,3083,Adafruit Industries LLC,1528-1697-ND,thermal_resistance_forced_air_flow,Thermal Resistance @ Forced Air Flow,-,,,,,,empty,digikey
5999-01-209-0658,3083,Adafruit Industries LLC,1528-1697-ND,thermal_resistance_natural,Thermal Resistance @ Natural,-,,,,,,empty,digikey
5999-01-209-0658,3083,Adafruit Industries LLC,1528-1697-ND,material,Material,Aluminum,,,,,ALUMINUM,text,digikey
5999-01-209-0658,3083,Adafruit Industries LLC,1528-1697-ND,material_finish,Material Finish,-,,,,,,empty,digikey
5999-01-209-0658,374124B00035G,"Boyd Laconia, LLC",HS317-ND,type,Type,Top Mount,,,,,TOPMOUNT,text,digikey
5999-01-209-0658,374124B00035G,"Boyd Laconia, LLC",HS317-ND,package_cooled,Package Cooled,BGA,,,,,BGA,text,digikey
5999-01-209-0658,374124B00035G,"Boyd Laconia, LLC",HS317-ND,attachment_method,Attachment Method,"Thermal Tape, Adhesive (Included)",,,,,THERMALTAPEADHESIVEINCLUDED,text,digikey
5999-01-209-0658,374124B00035G,"Boyd Laconia, LLC",HS317-ND,shape,Shape,"Square, Pin Fins",,,,,SQUAREPINFINS,text,digikey
5999-01-209-0658,374124B00035G,"Boyd Laconia, LLC",HS317-ND,length,Length,"0.906"" (23.01mm)",,,,,09062301MM,text,digikey
5999-01-209-0658,374124B00035G,"Boyd Laconia, LLC",HS317-ND,width,Width,"0.906"" (23.01mm)",,,,,09062301MM,text,digikey
5999-01-209-0658,374124B00035G,"Boyd Laconia, LLC",HS317-ND,diameter,Diameter,-,,,,,,empty,digikey
5999-01-209-0658,374124B00035G,"Boyd Laconia, LLC",HS317-ND,fin_height,Fin Height,"0.709"" (18.00mm)",,,,,07091800MM,text,digikey
5999-01-209-0658,374124B00035G,"Boyd Laconia, LLC",HS317-ND,power_dissipation_temperature_rise,Power Dissipation @ Temperature Rise,2.0W @ 50°C,2.0,,,W,2.0W @ 50°C,number,digikey
5999-01-209-0658,374124B00035G,"Boyd Laconia, LLC",HS317-ND,thermal_resistance_forced_air_flow,Thermal Resistance @ Forced Air Flow,7.40°C/W @ 200 LFM,,,,,740CW200LFM,text,digikey
5999-01-209-0658,374124B00035G,"Boyd Laconia, LLC",HS317-ND,thermal_resistance_natural,Thermal Resistance @ Natural,23.40°C/W,,,,,2340CW,text,digikey
5999-01-209-0658,374124B00035G,"Boyd Laconia, LLC",HS317-ND,material,Material,Aluminum,,,,,ALUMINUM,text,digikey
5999-01-209-0658,374124B00035G,"Boyd Laconia, LLC",HS317-ND,material_finish,Material Finish,Black Anodized,,,,,BLACKANODIZED,text,digikey
5999-01-209-0658,374424B00035G,"Boyd Laconia, LLC",HS319-ND,type,Type,Top Mount,,,,,TOPMOUNT,text,digikey
5999-01-209-0658,374424B00035G,"Boyd Laconia, LLC",HS319-ND,package_cooled,Package Cooled,BGA,,,,,BGA,text,digikey
5999-01-209-0658,374424B00035G,"Boyd Laconia, LLC",HS319-ND,attachment_method,Attachment Method,"Thermal Tape, Adhesive (Included)",,,,,THERMALTAPEADHESIVEINCLUDED,text,digikey
5999-01-209-0658,374424B00035G,"Boyd Laconia, LLC",HS319-ND,shape,Shape,"Square, Pin Fins",,,,,SQUAREPINFINS,text,digikey
5999-01-209-0658,374424B00035G,"Boyd Laconia, LLC",HS319-ND,length,Length,"1.063"" (27.00mm)",,,,,10632700MM,text,digikey
5999-01-209-0658,374424B00035G,"Boyd Laconia, LLC",HS319-ND,width,Width,"1.063"" (27.00mm)",,,,,10632700MM,text,digikey
5999-01-209-0658,374424B00035G,"Boyd Laconia, LLC",HS319-ND,diameter,Diameter,-,,,,,,empty,digikey
5999-01-209-0658,374424B00035G,"Boyd Laconia, LLC",HS319-ND,fin_height,Fin Height,"0.709"" (18.00mm)",,,,,07091800MM,text,digikey
5999-01-209-0658,374424B00035G,"Boyd Laconia, LLC",HS319-ND,power_dissipation_temperature_rise,Power Dissipation @ Temperature Rise,4.0W @ 80°C,4.0,,,W,4.0W @ 80°C,number,digikey
5999-01-209-0658,374424B00035G,"Boyd Laconia, LLC",HS319-ND,thermal_resistance_forced_air_flow,Thermal Resistance @ Forced Air Flow,6.50°C/W @ 200 LFM,,,,,650CW200LFM,text,digikey
5999-01-209-0658,374424B00035G,"Boyd Laconia, LLC",HS319-ND,thermal_resistance_natural,Thermal Resistance @ Natural,20.30°C/W,,,,,2030CW,text,digikey
5999-01-209-0658,374424B00035G,"Boyd Laconia, LLC",HS319-ND,material,Material,Aluminum,,,,,ALUMINUM,text,digikey
5999-01-209-0658,374424B00035G,"Boyd Laconia, LLC",HS319-ND,material_finish,Material Finish,Black Anodized,,,,,BLACKANODIZED,text,digikey
5999-01-209-0658,375424B00034G,"Boyd Laconia, LLC",375424B00034G-ND,type,Type,Top Mount,,,,,TOPMOUNT,text,digikey
5999-01-209-0658,375424B00034G,"Boyd Laconia, LLC",375424B00034G-ND,package_cooled,Package Cooled,BGA,,,,,BGA,text,digikey
5999-01-209-0658,375424B00034G,"Boyd Laconia, LLC",375424B00034G-ND,attachment_method,Attachment Method,"Thermal Tape, Adhesive (Included)",,,,,THERMALTAPEADHESIVEINCLUDED,text,digikey
5999-01-209-0658,375424B00034G,"Boyd Laconia, LLC",375424B00034G-ND,shape,Shape,"Square, Pin Fins",,,,,SQUAREPINFINS,text,digikey
5999-01-209-0658,375424B00034G,"Boyd Laconia, LLC",375424B00034G-ND,length,Length,"0.598"" (15.19mm)",,,,,05981519MM,text,digikey
5999-01-209-0658,375424B00034G,"Boyd Laconia, LLC",375424B00034G-ND,width,Width,"0.598"" (15.19mm)",,,,,05981519MM,text,digikey
5999-01-209-0658,375424B00034G,"Boyd Laconia, LLC",375424B00034G-ND,diameter,Diameter,-,,,,,,empty,digikey
5999-01-209-0658,375424B00034G,"Boyd Laconia, LLC",375424B00034G-ND,fin_height,Fin Height,"0.252"" (6.40mm)",,,,,0252640MM,text,digikey
5999-01-209-0658,375424B00034G,"Boyd Laconia, LLC",375424B00034G-ND,power_dissipation_temperature_rise,Power Dissipation @ Temperature Rise,-,,,,,,empty,digikey
5999-01-209-0658,375424B00034G,"Boyd Laconia, LLC",375424B00034G-ND,thermal_resistance_forced_air_flow,Thermal Resistance @ Forced Air Flow,17.60°C/W @ 200 LFM,,,,,1760CW200LFM,text,digikey
5999-01-209-0658,375424B00034G,"Boyd Laconia, LLC",375424B00034G-ND,thermal_resistance_natural,Thermal Resistance @ Natural,62.50°C/W,,,,,6250CW,text,digikey
5999-01-209-0658,375424B00034G,"Boyd Laconia, LLC",375424B00034G-ND,material,Material,Aluminum,,,,,ALUMINUM,text,digikey
5999-01-209-0658,375424B00034G,"Boyd Laconia, LLC",375424B00034G-ND,material_finish,Material Finish,Black Anodized,,,,,BLACKANODIZED,text,digikey
5999-01-209-0658,504102B00000G,"Boyd Laconia, LLC",HS104-1-ND,type,Type,Board Level,,,,,BOARDLEVEL,text,digikey
5999-01-209-0658,504102B00000G,"Boyd Laconia, LLC",HS104-1-ND,package_cooled,Package Cooled,TO-220,,,,,TO220,text,digikey
5999-01-209-0658,504102B00000G,"Boyd Laconia, LLC",HS104-1-ND,attachment_method,Attachment Method,Bolt On,,,,,BOLTON,text,digikey
5999-01-209-0658,504102B00000G,"Boyd Laconia, LLC",HS104-1-ND,shape,Shape,"Rectangular, Fins",,,,,RECTANGULARFINS,text,digikey
5999-01-209-0658,504102B00000G,"Boyd Laconia, LLC",HS104-1-ND,length,Length,"0.701"" (17.80mm)",,,,,07011780MM,text,digikey
5999-01-209-0658,504102B00000G,"Boyd Laconia, LLC",HS104-1-ND,width,Width,"0.779"" (19.80mm)",,,,,07791980MM,text,digikey
5999-01-209-0658,504102B00000G,"Boyd Laconia, LLC",HS104-1-ND,diameter,Diameter,-,,,,,,empty,digikey
5999-01-209-0658,504102B00000G,"Boyd Laconia, LLC",HS104-1-ND,fin_height,Fin Height,"0.850"" (21.60mm)",,,,,08502160MM,text,digikey
5999-01-209-0658,504102B00000G,"Boyd Laconia, LLC",HS104-1-ND,power_dissipation_temperature_rise,Power Dissipation @ Temperature Rise,2.0W @ 40°C,2.0,,,W,2.0W @ 40°C,number,digikey
5999-01-209-0658,504102B00000G,"Boyd Laconia, LLC",HS104-1-ND,thermal_resistance_forced_air_flow,Thermal Resistance @ Forced Air Flow,6.00°C/W @ 300 LFM,,,,,600CW300LFM,text,digikey
5999-01-209-0658,504102B00000G,"Boyd Laconia, LLC",HS104-1-ND,thermal_resistance_natural,Thermal Resistance @ Natural,15.60°C/W,,,,,1560CW,text,digikey
5999-01-209-0658,504102B00000G,"Boyd Laconia, LLC",HS104-1-ND,material,Material,Aluminum,,,,,ALUMINUM,text,digikey
5999-01-209-0658,504102B00000G,"Boyd Laconia, LLC",HS104-1-ND,material_finish,Material Finish,Black Anodized,,,,,BLACKANODIZED,text,digikey
5999-01-209-0658,504222B00000G,"Boyd Laconia, LLC",HS104-2-ND,type,Type,Board Level,,,,,BOARDLEVEL,text,digikey
5999-01-209-0658,504222B00000G,"Boyd Laconia, LLC",HS104-2-ND,package_cooled,Package Cooled,TO-220 (Dual),,,,,TO220DUAL,text,digikey
5999-01-209-0658,504222B00000G,"Boyd Laconia, LLC",HS104-2-ND,attachment_method,Attachment Method,Bolt On,,,,,BOLTON,text,digikey
5999-01-209-0658,504222B00000G,"Boyd Laconia, LLC",HS104-2-ND,shape,Shape,"Rectangular, Fins",,,,,RECTANGULARFINS,text,digikey
5999-01-209-0658,504222B00000G,"Boyd Laconia, LLC",HS104-2-ND,length,Length,"1.450"" (36.83mm)",,,,,14503683MM,text,digikey
5999-01-209-0658,504222B00000G,"Boyd Laconia, LLC",HS104-2-ND,width,Width,"0.780"" (19.81mm)",,,,,07801981MM,text,digikey
5999-01-209-0658,504222B00000G,"Boyd Laconia, LLC",HS104-2-ND,diameter,Diameter,-,,,,,,empty,digikey
5999-01-209-0658,504222B00000G,"Boyd Laconia, LLC",HS104-2-ND,fin_height,Fin Height,"0.850"" (21.60mm)",,,,,08502160MM,text,digikey
5999-01-209-0658,504222B00000G,"Boyd Laconia, LLC",HS104-2-ND,power_dissipation_temperature_rise,Power Dissipation @ Temperature Rise,4.0W @ 40°C,4.0,,,W,4.0W @ 40°C,number,digikey
5999-01-209-0658,504222B00000G,"Boyd Laconia, LLC",HS104-2-ND,thermal_resistance_forced_air_flow,Thermal Resistance @ Forced Air Flow,5.00°C/W @ 200 LFM,,,,,500CW200LFM,text,digikey
5999-01-209-0658,504222B00000G,"Boyd Laconia, LLC",HS104-2-ND,thermal_resistance_natural,Thermal Resistance @ Natural,6.40°C/W,,,,,640CW,text,digikey
5999-01-209-0658,504222B00000G,"Boyd Laconia, LLC",HS104-2-ND,material,Material,Aluminum,,,,,ALUMINUM,text,digikey
5999-01-209-0658,504222B00000G,"Boyd Laconia, LLC",HS104-2-ND,material_finish,Material Finish,Black Anodized,,,,,BLACKANODIZED,text,digikey
5999-01-209-0658,507222B00000G,"Boyd Laconia, LLC",HS114-ND,type,Type,Board Level,,,,,BOARDLEVEL,text,digikey
5999-01-209-0658,507222B00000G,"Boyd Laconia, LLC",HS114-ND,package_cooled,Package Cooled,TO-220,,,,,TO220,text,digikey
5999-01-209-0658,507222B00000G,"Boyd Laconia, LLC",HS114-ND,attachment_method,Attachment Method,Bolt On,,,,,BOLTON,text,digikey
5999-01-209-0658,507222B00000G,"Boyd Laconia, LLC",HS114-ND,shape,Shape,"Rectangular, Fins",,,,,RECTANGULARFINS,text,digikey
5999-01-209-0658,507222B00000G,"Boyd Laconia, LLC",HS114-ND,length,Length,"1.470"" (37.34mm)",,,,,14703734MM,text,digikey
5999-01-209-0658,507222B00000G,"Boyd Laconia, LLC",HS114-ND,width,Width,"1.750"" (44.45mm)",,,,,17504445MM,text,digikey
5999-01-209-0658,507222B00000G,"Boyd Laconia, LLC",HS114-ND,diameter,Diameter,-,,,,,,empty,digikey
5999-01-209-0658,507222B00000G,"Boyd Laconia, LLC",HS114-ND,fin_height,Fin Height,"0.375"" (9.52mm)",,,,,0375952MM,text,digikey
5999-01-209-0658,507222B00000G,"Boyd Laconia, LLC",HS114-ND,power_dissipation_temperature_rise,Power Dissipation @ Temperature Rise,8.0W @ 70°C,8.0,,,W,8.0W @ 70°C,number,digikey
5999-01-209-0658,507222B00000G,"Boyd Laconia, LLC",HS114-ND,thermal_resistance_forced_air_flow,Thermal Resistance @ Forced Air Flow,3.00°C/W @ 200 LFM,,,,,300CW200LFM,text,digikey
5999-01-209-0658,507222B00000G,"Boyd Laconia, LLC",HS114-ND,thermal_resistance_natural,Thermal Resistance @ Natural,9.60°C/W,,,,,960CW,text,digikey
5999-01-209-0658,507222B00000G,"Boyd Laconia, LLC",HS114-ND,material,Material,Aluminum,,,,,ALUMINUM,text,digikey
5999-01-209-0658,507222B00000G,"Boyd Laconia, LLC",HS114-ND,material_finish,Material Finish,Black Anodized,,,,,BLACKANODIZED,text,digikey
5999-01-209-0658,507302B00000G,"Boyd Laconia, LLC",HS115-ND,type,Type,Board Level,,,,,BOARDLEVEL,text,digikey
5999-01-209-0658,507302B00000G,"Boyd Laconia, LLC",HS115-ND,package_cooled,Package Cooled,TO-220,,,,,TO220,text,digikey
5999-01-209-0658,507302B00000G,"Boyd Laconia, LLC",HS115-ND,attachment_method,Attachment Method,Bolt On,,,,,BOLTON,text,digikey
5999-01-209-0658,507302B00000G,"Boyd Laconia, LLC",HS115-ND,shape,Shape,"Square, Fins",,,,,SQUAREFINS,text,digikey
5999-01-209-0658,507302B00000G,"Boyd Laconia, LLC",HS115-ND,length,Length,"0.750"" (19.05mm)",,,,,07501905MM,text,digikey
5999-01-209-0658,507302B00000G,"Boyd Laconia, LLC",HS115-ND,width,Width,"0.750"" (19.05mm)",,,,,07501905MM,text,digikey
5999-01-209-0658,507302B00000G,"Boyd Laconia, LLC",HS115-ND,diameter,Diameter,-,,,,,,empty,digikey
5999-01-209-0658,507302B00000G,"Boyd Laconia, LLC",HS115-ND,fin_height,Fin Height,"0.380"" (9.65mm)",,,,,0380965MM,text,digikey
5999-01-209-0658,507302B00000G,"Boyd Laconia, LLC",HS115-ND,power_dissipation_temperature_rise,Power Dissipation @ Temperature Rise,2.5W @ 60°C,2.5,,,W,2.5W @ 60°C,number,digikey
5999-01-209-0658,507302B00000G,"Boyd Laconia, LLC",HS115-ND,thermal_resistance_forced_air_flow,Thermal Resistance @ Forced Air Flow,10.00°C/W @ 200 LFM,,,,,1000CW200LFM,text,digikey
5999-01-209-0658,507302B00000G,"Boyd Laconia, LLC",HS115-ND,thermal_resistance_natural,Thermal Resistance @ Natural,24.00°C/W,,,,,2400CW,text,digikey
5999-01-209-0658,507302B00000G,"Boyd Laconia, LLC",HS115-ND,material,Material,Aluminum,,,,,ALUMINUM,text,digikey
5999-01-209-0658,507302B00000G,"Boyd Laconia, LLC",HS115-ND,material_finish,Material Finish,Black Anodized,,,,,BLACKANODIZED,text,digikey
5999-01-209-0658,513102B02500G,"Boyd Laconia, LLC",HS346-ND,type,Type,"Board Level, Vertical",,,,,BOARDLEVELVERTICAL,text,digikey
5999-01-209-0658,513102B02500G,"Boyd Laconia, LLC",HS346-ND,package_cooled,Package Cooled,TO-220,,,,,TO220,text,digikey
5999-01-209-0658,513102B02500G,"Boyd Laconia, LLC",HS346-ND,attachment_method,Attachment Method,Bolt On and PC Pin,,,,,BOLTONANDPCPIN,text,digikey
5999-01-209-0658,513102B02500G,"Boyd Laconia, LLC",HS346-ND,shape,Shape,"Rectangular, Fins",,,,,RECTANGULARFINS,text,digikey
5999-01-209-0658,513102B02500G,"Boyd Laconia, LLC",HS346-ND,length,Length,"1.500"" (38.10mm)",,,,,15003810MM,text,digikey
5999-01-209-0658,513102B02500G,"Boyd Laconia, LLC",HS346-ND,width,Width,"1.375"" (34.93mm)",,,,,13753493MM,text,digikey
5999-01-209-0658,513102B02500G,"Boyd Laconia, LLC",HS346-ND,diameter,Diameter,-,,,,,,empty,digikey
5999-01-209-0658,513102B02500G,"Boyd Laconia, LLC",HS346-ND,fin_height,Fin Height,"0.500"" (12.70mm)",,,,,05001270MM,text,digikey
5999-01-209-0658,513102B02500G,"Boyd Laconia, LLC",HS346-ND,power_dissipation_temperature_rise,Power Dissipation @ Temperature Rise,8.0W @ 80°C,8.0,,,W,8.0W @ 80°C,number,digikey
5999-01-209-0658,513102B02500G,"Boyd Laconia, LLC",HS346-ND,thermal_resistance_forced_air_flow,Thermal Resistance @ Forced Air Flow,3.00°C/W @ 500 LFM,,,,,300CW500LFM,text,digikey
5999-01-209-0658,513102B02500G,"Boyd Laconia, LLC",HS346-ND,thermal_resistance_natural,Thermal Resistance @ Natural,11.00°C/W,,,,,1100CW,text,digikey
5999-01-209-0658,513102B02500G,"Boyd Laconia, LLC",HS346-ND,material,Material,Aluminum,,,,,ALUMINUM,text,digikey
5999-01-209-0658,513102B02500G,"Boyd Laconia, LLC",HS346-ND,material_finish,Material Finish,Black Anodized,,,,,BLACKANODIZED,text,digikey
5999-01-209-0658,518-95AB,Wakefield Thermal Solutions,345-1055-ND,type,Type,Board Level,,,,,BOARDLEVEL,text,digikey
5999-01-209-0658,518-95AB,Wakefield Thermal Solutions,345-1055-ND,package_cooled,Package Cooled,Half Brick DC/DC Converter,,,,,HALFBRICKDCDCCONVERTER,text,digikey
5999-01-209-0658,518-95AB,Wakefield Thermal Solutions,345-1055-ND,attachment_method,Attachment Method,Bolt On,,,,,BOLTON,text,digikey
5999-01-209-0658,518-95AB,Wakefield Thermal Solutions,345-1055-ND,shape,Shape,"Rectangular, Fins",,,,,RECTANGULARFINS,text,digikey
5999-01-209-0658,518-95AB,Wakefield Thermal Solutions,345-1055-ND,length,Length,"2.402"" (61.00mm)",,,,,24026100MM,text,digikey
5999-01-209-0658,518-95AB,Wakefield Thermal Solutions,345-1055-ND,width,Width,"2.280"" (57.91mm)",,,,,22805791MM,text,digikey
5999-01-209-0658,518-95AB,Wakefield Thermal Solutions,345-1055-ND,diameter,Diameter,-,,,,,,empty,digikey
5999-01-209-0658,518-95AB,Wakefield Thermal Solutions,345-1055-ND,fin_height,Fin Height,"0.950"" (24.13mm)",,,,,09502413MM,text,digikey
5999-01-209-0658,518-95AB,Wakefield Thermal Solutions,345-1055-ND,power_dissipation_temperature_rise,Power Dissipation @ Temperature Rise,11.0W @ 60°C,11.0,,,W,11.0W @ 60°C,number,digikey
5999-01-209-0658,518-95AB,Wakefield Thermal Solutions,345-1055-ND,thermal_resistance_forced_air_flow,Thermal Resistance @ Forced Air Flow,2.00°C/W @ 300 LFM,,,,,200CW300LFM,text,digikey
5999-01-209-0658,518-95AB,Wakefield Thermal Solutions,345-1055-ND,thermal_resistance_natural,Thermal Resistance @ Natural,-,,,,,,empty,digikey
